id_lex	\ms	\dfr	\smr	\dfe	\sme	\dff	\smf	\sn	\src	\syn	\synor	\ant	\antor
1842	0	жа́ло	(насеко́мых)			aiguillon (m)	(d'insecte)						
1843	0	два		two		deux				pȅedʌ̄	-peedë		
1844	0					petit raphia (m)	(palmier pas encore formé: sans branches ou avec les branches souples)						
1845	0	все		all		, tous				tɤ́ɯ̈dhɤ̄	'töüdhö		
1846	0					, mou	(terrain qui contient beaucoup d'eau)						
1847	0	о́чень горя́чий		very hot		très chaud							
1848	0	воро́нка		funnel		entonnoir (m)							
1849	0	, обвяза́ть				poser qch autour de qch	(qch --		LJ				
1850	0	моне́та	испо́льзуется то́лько в выраже́нии			pièce (f) d'argent	utilisé seulement dans l'expression:						
1851	0	моне́та				pièce (f) d'argent							
1852	0	, ??	(младе́нец до 1 ме́сяца)			, anormal	(bébé)						
1854	0	раб		slave		esclave (m)							
1855	0	, к	(кому-л. домо́й)	, to	(smb's home)	chez	(dans le village de qn)		LJ				
1857	0	дере́вня		village		village (m)							
1858	0	прозра́чный				transparent							
1859	1	, буто́н				bourgeon (m)			DJ, LJ				
1859	2	, побе́г		, sprout		, plantule (f)			LJ				
1859	3	жа́ло	(насеко́мого)			, dard (m)			LJ				
1860	0	, в до́бром здра́вии				en bonne santé							
1861	1.1	, открыва́ть	(от ра́бства, долго́в, боле́зни)	open		ouvrir	(libéré de l'esclavage, des dettes, de la maladie)		LJ				
1861	1.2	развёртывать				, déplier			LJ				
1861	2	, лечь		stretch oneself		, s'étendre			DJ, LJ				
1861	3	, освобожда́ть				détacher	(libérer)		LJ				
1861	4	(рас)света́ть				faire jour			LJ				
1862						, renommée (f)			LJ				
1863	0	жа́ба		toad		crapaud (m)							
1864	0	снача́ла				d'abord							
1865	1	, во́ля		freedom		liberté (f)			LJ				
1865	2	, выздоровле́ние				état (m) d'être en bonne santé			GJ				
1866	0	свобо́дный		free		libre							
1868	0	, на са́мом краю́				, tout au bord							
1869	1			dig		être creusé							
1869	2	, повали́ть на зе́млю				être terrassé	(par la lutte)						
1869	3	ло́пнуть	(о нары́ве)			percer							
1870	0	, принима́ть пи́щу		eat		manger			GJ				
1871	0	порт				port (m)							
1872	0	, перцея́д				toucan (m)							
1873	0	говори́ть		, tell		dire			LJ				
1874	0	, ещё		also		aussi							
1875	0	дере́вня	приближённые вождя́ дере́вни	village		village (m)			LJ	pɤ̂dhɛ̏	pödhɛ		
1876	0	дере́вня		village		village (m)				pɤ̂	pö-		
1877	0	, ло́пнуть	(напр, ши́на)	, shoot	(of plant)	, éclater	(pneu, objet gonflé d'air)						
1878	0	гры́жа				hernie (f)			GA, GD				
1879	0	беззу́бый	(рот)			édenté							
1880	0	эпиле́псия				épilepsie (f)							
1881	0	, разду́ть	ого́нь			, donner la lumière	(le feu)		GJ, LJ				
1883	0	буты́лочная ты́ква				gourde (f)	(calebasse en forme de bouteille)						
1884	1	бе́лый		white		blanc							
1884	2	све́тлый	(цвет, при сравнении с более темным)			clair	(couleur; par comparaison aux couleurs plus foncées)						
1884	3	, неприукра́шенный				non-camouflé			LJ				
1885	1	па́дать		fall		tomber			LJ				
1885	2	обма́нывать	(насчёт чего-л --			tromper	(sur qch --		LJ				
1886	0	, автомоби́льный сигна́л				klaxon (m)							
1887	1	разма́заться	(по --			s'étaler	(sur --		GJ				
1887	2	ста́вить	(лову́шку, ве́ршу)			tendre			SB				
1888	0	же											
1889	1	холо́дный		cool		froid							
1889	2	сыро́й	(о продуктах)			, cru	(nourriture)						
1889	3	све́жий	(ве́тер)			frais	(vent)						
1889	4	живо́й	(о расте́ниях)			gorgé de sève	(plante)		SB				
1889	5	о́чень мо́крый				très humide							
1890	0	ве́рша	(рыболовная)	cane traps with entrances in the form of funnels		nasse (f)	(petite)			sàadhē	=saadhe		
1891	0	мы́ло		soap		savon (m)							
1892	1	гу́бка				éponge (f)	(terme générique)						
1892	2	, волокно́		fiber		fibre (f)							
1892	3					, fils (m pl)							
1893	0	дом из бамбу́ка				maison (f) en bambou							
1894	0	ве́рша	(рыболовная)			nasse (f)				sàa	=saa		
1895	0	, шу́тка				, plaisanterie (f)							
1896	1	, умори́тельный	(челове́к)			personne (f) drôle			GJ				
1896	2	, ко́мик				humoriste (m)			SB				
1897	1	всегда́				toujours			LJ, DJ, GJ, SB				
1897	2	все		everybody		tous			BE, LJ, DJ, RC				
1897	3	уже́		already					LJ, DJ, GJ, SB, OD				
1898	0	метла́ для двора́	(о́чень твёрдая; из побе́гов ра́фии)			balai (m) de cour	(pour l'extérieur; fait de nervures de raphia très dures)			sȁangā	-saanga		
1899	1	, зарпла́та				salaire (m)			LJ, CE				
1899	2	пода́рок		gift		cadeau (m)			LJ				
1900	0												
1901	1	метла́ для двора́	(о́чень твёрдая; из побе́гов ра́фии)			balai (m) de cour	(pour l'extérieur; fait de nervures de raphia très dures)		BE, LJ	sȁan	-saan		
1901	2								LJ				
1902	0	, неме́дленно		, immediately		, à ce moment-là							
1903	0	буты́лка		bottle		bouteille (f)							
1904	1	все				tous							
1904	2					déjà				sáadhɤ̄			
1905	0	, боти́нки		shoes		chaussures			GJ				
1906	0	ненави́деть		hate		haïr							
1907	0	ободра́ть ко́жу				s'écorcher	(blessure superficielle de la peau)		LJ				
1908	0	, не попа́сть	(в --			manquer	(qch --						
1909	0	чиха́ть		sneeze		éternuer							
1910	1			martial eagle		aigle (m) martial	(poitrine et gorge brunes; dessous blanc légèrement tacheté de brun)	Polemaetus bellicosus					
1910	2			crowned hawk-eagle		aigle (m) blanchard	(poitrine et ventre fortement striés; cuisses tachetées)	Stephanoaetus coronatus					
1910	3			long-crested hawk-eagle		aigle (m) huppard		Lophaetus occipitalis					
1911	0	не́нависть				haine (f)							
1912	0	боле́знь	(постыдная)			maladie (f)	(considérée comme honteuse: gonococcie, hernie, syphilis ou rétention urinaire)						
1913	2	колча́н	(ору́жие)	bow	(weapon)	, étui (m) à flèches	(arme)		Man Marc	sɛ́ɛ	'sɛɛ		
1914	0	ра́ковина	(ули́тки)			coquille (f)	(d'escargot)						
1915	1	, прия́тный		, pleasant		, agréable			SB, LJ				
1915	2	вку́сный		tasty		bon	(au goût)						
1915	3	краси́вый/ая		beautiful		, joli							
1916	0	хорошо́		well		bien			GJ, LJ				
1917	0	уста́лость		tiredness		fatigue (f)							
1918	0	фети́ш				fétiche (m)	(morceau de fer émaillotté de tissu, décoré d'un cauri; employé contre les malfaiteurs)						
1920	0	зе́ркало		mirrow		miroir (m)				dhɛ̏gāyȁn	-dhɛgayan		
1921	0	моли́тва	(о мусульманах, христианах, иудеях и т.п.)	prayer		prière (f)							
1922	0	краси́вый		nice		joli							
1923	1	бума́га		paper		papier (m)							
1923	2	кни́га		book		livre (m)							
1923	3	письмо́		letter		lettre (f)							
1924	0	кни́га		book		livre (m)							
1925	1	конве́рт				enveloppe (f)			DJ, LJ				
1925	2								LJ				
1926	0	хоро́ший		good		, joli							
1927	0	, подру́жка				, copine (f)							
1928	0	красота́		beauty		beauté (f)				dhī	dhi		
1929	0					densément	(de la pluie)						
1930	0					fibre (f)	(de palmier)						
1931	0	зо́лото	(кому́ -	gold		or (m)	(à --		LJ				
1932	0	растение с длинными остроконечными листьями				plante (f)	(petite; à feuilles longues et pointues; se trouve près de l'eau; les feuilles servent dans la pharmacopée traditionnelle)						
1933	1	бе́лка	(вид)	slender-tailed squirrel		écureuil (m) d'Aubinn	(espèce non comestible; pourrait provoquer des crises d'épilepsie)	Protoxerus aubinnii					
1933	2			four striped squirrel		écureuil (m) à quatre raies		Funisciurus lemniscatus	LJ				
1934	0	парази́т, перенося́щий бильгарцио́з				parasite (m)	(espèce; transmet la bilharziose)						
1935	0	, мандари́н		, orange		agrumes (m, pl)	(citron, orange, pamplemousse, mandarine)						
1936	0	со́ус грен				sauce (f) graine	(faite avec les noix pilées du palmier à huile)						
1937	0	, заду́мчиво				tranquillement							
1938	0					, doucement							
1939	1	земля́		, soil		, sol (m)			MG, LJ, GJ, CE				
1939	2	, канто́н		, region		, région (f)			MG, LJ				
1941	0	, жва́лы	(насеко́мых)			mandibule (f)	(d'insecte)						
1942	0	, пола́	(оде́жды)			, pan (m)	(de vêtement)						
1943	1					chef (m) de canton							
1943	2	во́ждь дере́вни		chief		chef (m) du village				dhȕutīi, kɔ̀ɔbhɛ̏n, dʌ̄bhɛ̄n, pɤ̂dʌ̄bhɛ̏n, dɛ̄ɛn, gɔ́ 1	-dhuutii, =kɔɔnmɛ, dëmɛ, pödëmɛ, dɛɛn, 'gɔ 1		
1943	3												
1945	0	червь				ver (m)	(long, noir)						
1946	0	, спаси́бо	(слова́ми, деньга́ми и́ли пода́рком)	thanks	(a greeting formula encouraging smb. working)	, merci	(par la parole, l'argent ou un cadeau)		LJ, SB	zūɤ	zuö		
1947	0	цино́вка		mat		natte (f)			GJ, LJ				
1948	1	потре́скаться				, se lézarder			DJ, LJ				
1948	2	разбира́ть	(рис, про́со)			trier							
1949	1	лук	(ору́жие)	bow	(weapon)	arc (m)	(arme)		DJ, --LJ	sɒ́ɒ	'saɔ		
1949	2	стрела́		arrow					MG, LJ, SB				
1950	0	о́чень краси́вые		very nice									
1951	1	ли́ния		line		ligne (f)							
1951	2	, прожи́лки?	(на листьях, на крыльях насекомых)			nervure (f)			KD				
1952	0	стрела́		arrow		flèche (f)							
1953	0	стрела́		arrow		flèche (f)							
1954	0	по́яс	(кото́рую но́сят во́ины)	belt		ceinture (f)	(que portent les lutteurs)						
1955	0	ма́ленький		small		petit							
1956	0	, быть чистопло́тным				pratiquer l'hygiène							
1957	0	, провинция		country		, province (f)							
1958	0	, наро́д				, peuple (m)							
1960	0	змея́	(вид)	burrowing snake		serpent (m)	(espèce)						
1962	0	ли́ния на руке́	(горизонта́льная, под ли́нией се́рдца)			"ligne (f) de la tête"	(ligne horizontale de la paume; au-dessous de la "ligne du cœur")						
1963	0	де́вять		nine		neuf							
1964	0	дро́жжи				levure (f)							
1965	0	го́рка земли́	(подгреба́емой при оку́чивании)			butte (f)	(petite masse de terre au pied d'une plante)						
1966	0	корзи́на для ры́бы				panier (m) de pêche	(de femme, pour déposer les poissons)						
1967	0	ребро́		rib		côte (f)	(os plat rattaché à la colonne vertébrale)						
1970	0	бок	чел, жив			côte (f)	(os plat rattaché à la colonne vertébrale)						
1971	0	бана́н планте́н				banane (m) plantain	(espèce)						
1972	0	, о́бласть				région (f)							
1973	0	я́ма	(иску́ственного происхожде́ния, неглубо́кая)			trou (m)	(creusé pas profond)						
1974	0	доно́счик				rapporteur (m)	(personne qui, par indiscrétion ou par malice, répète des choses vues ou entendues alors qu'il conviendrait de se taire)						
1975	0	холм		hill		colline (f)				gōo	goo		
1976	1	желу́док				estomac (m)							
1976	2	, желу́док	(у птиц)			, estomac (m) masticateur	(d'oiseau)			klɔ́a			
1977	0	оскорбле́ние	(кого --	insult		injure (f)	(qn --		LJ	dɔ̀ɔn	=dɔɔn		
1978	1	немедленно				, ensuite			DJ, LJ				
1978	2					après			LJ				
1979	0	оса́док		, deposit		, dépôt (m)							
1981	1	древе́сный у́голь		charcoal		charbon (m) de bois			BE, LJ				
1981	2	ко́поть				suie (f)			LJ				
1982	0	колю́чка дикобра́за				piquant (m) du porc-épic							
1983	0					côté (m)			GA, GD				
1984	0	повора́чивать что-л		turn over		se tourner							
1985	1	грио́т				griot (m)			BE, CE, SB, LJ				
1985	2	, посланец				hérault (m)			SB, LJ				
1986	0	, вы́жженный	уча́сток, специа́льно и́ли непреднаме́ренно			, brûlé	(espace brûlé, incendié, pour en faire un champ, pour préparer des cultures)						
1987	0	се́мя	(па́льмы)			graine (m)	(de palmier)						
1988	0	тере́ть себе́				se frotter							
1989	0	свисте́ть				siffler							
1990	0	оскорбля́ть	(кого-л --	to insult		injurier	(qn --						
1991	0	дым		smoke		fumée (f)				síɤtʌ́ʌ	'siötëë		
1992	0	амуле́т	вид?			, remède (m)							
1993	0	обжо́рство				gourmandise (f)							
1994	0	обожра́ться				manger trop			LJ				
1995	1	(ис)по́ртиться				se gâter							
1995	2	, не суме́ть	(сде́лать что-л	fail		échouer			GJ				
1996	1	ого́нь	(кого --	fire	(I was frightened)	feu (m)	(qn --		LJ				
